0.14,0.95,6023
0.14,0.96,1027
0.14,0.97,4124
0.14,0.98,6113
0.14,0.99,5407
0.15,0.01,858
0.15,0.02,858
0.15,0.03,858
0.15,0.04,858
0.15,0.05,583
0.15,0.06,583
0.15,0.07,583
0.15,0.08,583
0.15,0.09,583
0.15,0.1,583
0.15,0.11,583
0.15,0.12,583
0.15,0.13,583
0.15,0.14,1294
0.15,0.15,1294
0.15,0.16,1294
0.15,0.17,1294
0.15,0.18,541
0.15,0.19,541
0.15,0.2,541
0.15,0.21,541
0.15,0.22,541
0.15,0.23,541
0.15,0.24,541
0.15,0.25,541
0.15,0.26,541
0.15,0.27,541
0.15,0.28,541
0.15,0.29,549
0.15,0.3,974
0.15,0.31,928
0.15,0.32,664
0.15,0.33,828
0.15,0.34,714
0.15,0.35,1333
0.15,0.36,991
0.15,0.37,1158
0.15,0.38,1527
0.15,0.39,1500
0.15,0.4,673
0.15,0.41,1146
0.15,0.42,554
0.15,0.43,1697
0.15,0.44,1791
0.15,0.45,1083
0.15,0.46,2151
0.15,0.47,2842
0.15,0.48,738
0.15,0.49,1591
0.15,0.5,1725
0.15,0.51,1119
0.15,0.52,1090
0.15,0.53,1073
0.15,0.54,817
0.15,0.55,1471
0.15,0.56,809
0.15,0.57,1100
0.15,0.58,2104
0.15,0.59,1382
0.15,0.6,1374
0.15,0.61,983
0.15,0.62,1413
0.15,0.63,1800
0.15,0.64,1011
0.15,0.65,1825
0.15,0.66,1439
0.15,0.67,1770
0.15,0.68,1926
0.15,0.69,1890
0.15,0.7,1733
0.15,0.71,849
0.15,0.72,925
0.15,0.73,1649
0.15,0.74,3647
0.15,0.75,1086
0.15,0.76,1583
0.15,0.77,2721
0.15,0.78,2122
0.15,0.79,549
0.15,0.8,2368
0.15,0.81,1814
0.15,0.82,2004
0.15,0.83,2587
0.15,0.84,2796
0.15,0.85,3137
0.15,0.86,2251
0.15,0.87,1331
0.15,0.88,2477
0.15,0.89,1924
0.15,0.9,5390
0.15,0.91,868
0.15,0.92,4708
0.15,0.93,3385
0.15,0.94,2967
0.15,0.95,3322
0.15,0.96,3268
0.15,0.97,4504
0.15,0.98,3202
0.15,0.99,6575
0.16,0.01,876
0.16,0.02,2830
0.16,0.03,2830
0.16,0.04,1337
0.16,0.05,1147
0.16,0.06,1147
0.16,0.07,1147
0.16,0.08,1147
0.16,0.09,1147
0.16,0.1,1147
0.16,0.11,624
0.16,0.12,624
0.16,0.13,752
0.16,0.14,646
0.16,0.15,721
0.16,0.16,451
0.16,0.17,451
0.16,0.18,451
0.16,0.19,451
0.16,0.2,451
0.16,0.21,451
0.16,0.22,451
0.16,0.23,451
0.16,0.24,451
0.16,0.25,451
0.16,0.26,451
0.16,0.27,451
0.16,0.28,451
0.16,0.29,437
0.16,0.3,424
0.16,0.31,1130
0.16,0.32,1043
0.16,0.33,1039
0.16,0.34,1233
0.16,0.35,1093
0.16,0.36,1089
0.16,0.37,1207
0.16,0.38,1057
0.16,0.39,1150
0.16,0.4,937
0.16,0.41,2124
0.16,0.42,1431
0.16,0.43,1664
0.16,0.44,2392
0.16,0.45,2514
0.16,0.46,1134
0.16,0.47,1133
0.16,0.48,791
0.16,0.49,1184
0.16,0.5,1918
0.16,0.51,1391
0.16,0.52,931
0.16,0.53,2744
0.16,0.54,1578
0.16,0.55,1966
0.16,0.56,1889
0.16,0.57,1159
0.16,0.58,2279
0.16,0.59,3601
0.16,0.6,3238
0.16,0.61,1337
0.16,0.62,2114
0.16,0.63,1558
0.16,0.64,966
0.16,0.65,2163
0.16,0.66,1385
0.16,0.67,548
0.16,0.68,5096
0.16,0.69,2951
0.16,0.7,2266
0.16,0.71,1941
0.16,0.72,1274
0.16,0.73,2145
0.16,0.74,2763
0.16,0.75,2169
0.16,0.76,2248
0.16,0.77,1274
0.16,0.78,861
0.16,0.79,1581
0.16,0.8,1110
0.16,0.81,6359
0.16,0.82,1550
0.16,0.83,1960
0.16,0.84,2085
0.16,0.85,4686
0.16,0.86,2907
0.16,0.87,4549
0.16,0.88,8424
0.16,0.89,5179
0.16,0.9,1763
0.16,0.91,5042
0.16,0.92,5658
0.16,0.93,3087
0.16,0.94,6134
0.16,0.95,4702
0.16,0.96,6088
0.16,0.97,4060
0.16,0.98,9432
0.16,0.99,8799
0.17,0.01,1156
0.17,0.02,1084
0.17,0.03,1084
0.17,0.04,1084
0.17,0.05,1084
0.17,0.06,1084
0.17,0.07,1084
0.17,0.08,1368
0.17,0.09,1368
0.17,0.1,1368
0.17,0.11,2358
0.17,0.12,912
0.17,0.13,2225
0.17,0.14,3123
0.17,0.15,1376
0.17,0.16,2160
0.17,0.17,1781
0.17,0.18,1896
0.17,0.19,1663
0.17,0.2,1807
0.17,0.21,2051
0.17,0.22,1707
0.17,0.23,506
0.17,0.24,674
0.17,0.25,828
0.17,0.26,1030
0.17,0.27,1427
0.17,0.28,1158
0.17,0.29,802
0.17,0.3,803
0.17,0.31,1055
0.17,0.32,1056
0.17,0.33,801
0.17,0.34,1668
0.17,0.35,1963
0.17,0.36,2631
0.17,0.37,1033
0.17,0.38,999
0.17,0.39,1053
0.17,0.4,816
0.17,0.41,750
0.17,0.42,1042
0.17,0.43,1014
0.17,0.44,1038
0.17,0.45,548
0.17,0.46,866
0.17,0.47,1456
0.17,0.48,771
0.17,0.49,2567
0.17,0.5,1012
0.17,0.51,1525
0.17,0.52,693
0.17,0.53,2171
0.17,0.54,2047
0.17,0.55,2508
0.17,0.56,1018
0.17,0.57,1062
0.17,0.58,512
0.17,0.59,949
0.17,0.6,1745
0.17,0.61,2118
0.17,0.62,1414
0.17,0.63,2469
0.17,0.64,1434
0.17,0.65,2237
0.17,0.66,1507
0.17,0.67,2870
0.17,0.68,6269
0.17,0.69,2087
0.17,0.7,1582
0.17,0.71,2312
0.17,0.72,1951
0.17,0.73,3596
0.17,0.74,4199
0.17,0.75,4219
0.17,0.76,1604
0.17,0.77,2053
0.17,0.78,3181
0.17,0.79,5677
0.17,0.8,1003
0.17,0.81,2121
0.17,0.82,5354
0.17,0.83,2406
0.17,0.84,3842
0.17,0.85,1571
0.17,0.86,2941
0.17,0.87,3688
0.17,0.88,2467
0.17,0.89,7142
0.17,0.9,1997
0.17,0.91,5164
0.17,0.92,7657
0.17,0.93,3883
0.17,0.94,6685
0.17,0.95,4879
0.17,0.96,5056
0.17,0.97,3188
0.17,0.98,6834
0.17,0.99,5598
0.18,0.01,1701
0.18,0.02,1616
0.18,0.03,1616
0.18,0.04,1616
0.18,0.05,1616
0.18,0.06,800
0.18,0.07,800
0.18,0.08,800
0.18,0.09,800
0.18,0.1,800
0.18,0.11,800
0.18,0.12,800
0.18,0.13,2339
0.18,0.14,2797
0.18,0.15,3070
0.18,0.16,1688
0.18,0.17,883
0.18,0.18,883
0.18,0.19,864
0.18,0.2,971
0.18,0.21,809
0.18,0.22,675
0.18,0.23,1212
0.18,0.24,818
0.18,0.25,1602
0.18,0.26,1717
0.18,0.27,2099
0.18,0.28,915
0.18,0.29,1168
0.18,0.3,745
0.18,0.31,774
0.18,0.32,1727
0.18,0.33,3066
0.18,0.34,2519
0.18,0.35,655
0.18,0.36,1904
0.18,0.37,1360
0.18,0.38,3232
0.18,0.39,1328
0.18,0.4,2002
0.18,0.41,999
0.18,0.42,3511
0.18,0.43,1798
0.18,0.44,2274
0.18,0.45,1361
0.18,0.46,1680
0.18,0.47,1757
0.18,0.48,3370
0.18,0.49,1298
0.18,0.5,5759
0.18,0.51,1691
0.18,0.52,803
0.18,0.53,1061
0.18,0.54,2001
0.18,0.55,2009
0.18,0.56,3085
0.18,0.57,3754
0.18,0.58,2181
0.18,0.59,4436
0.18,0.6,1343
0.18,0.61,3466
0.18,0.62,2392
0.18,0.63,2151
0.18,0.64,5101
0.18,0.65,3771
0.18,0.66,2456
0.18,0.67,3084
0.18,0.68,1621
0.18,0.69,6089
0.18,0.7,2330
0.18,0.71,2165
0.18,0.72,2402
0.18,0.73,1628
0.18,0.74,2118
0.18,0.75,4431
0.18,0.76,3848
0.18,0.77,2974
0.18,0.78,909
0.18,0.79,1276
0.18,0.8,5878
0.18,0.81,4946
0.18,0.82,3888
0.18,0.83,3365
0.18,0.84,2438
0.18,0.85,2551
0.18,0.86,3864
0.18,0.87,5217
0.18,0.88,7543
0.18,0.89,7936
0.18,0.9,9532
0.18,0.92,4398
0.18,0.93,6286
0.18,0.95,5179
0.18,0.96,5653
0.18,0.99,4908
0.19,0.01,918
0.19,0.02,1445
0.19,0.03,1445
0.19,0.04,1210
0.19,0.05,1996
0.19,0.06,856
0.19,0.07,856
0.19,0.08,1363
0.19,0.09,2389
0.19,0.1,2389
0.19,0.11,3985
0.19,0.12,3353
0.19,0.13,2183
0.19,0.14,1033
0.19,0.15,1033
0.19,0.16,1033
0.19,0.17,2101
0.19,0.18,2592
0.19,0.19,3290
0.19,0.2,1152
0.19,0.21,1161
0.19,0.22,1284
0.19,0.23,1288
0.19,0.24,1445
0.19,0.25,2642
0.19,0.26,1199
0.19,0.27,1067
0.19,0.28,2151
0.19,0.29,1552
0.19,0.3,774
0.19,0.31,774
0.19,0.32,1742
0.19,0.33,1763
0.19,0.34,1809
0.19,0.35,772
0.19,0.36,1376
0.19,0.37,1439
0.19,0.38,1939
0.19,0.39,1960
0.19,0.4,2517
0.19,0.41,831
0.19,0.42,1864
0.19,0.43,1694
0.19,0.44,2091
0.19,0.45,1755
0.19,0.46,3729
0.19,0.47,3521
0.19,0.48,2023
0.19,0.49,1615
0.19,0.5,2152
0.19,0.51,3532
0.19,0.52,2458
0.19,0.53,4185
0.19,0.54,1912
0.19,0.55,2862
0.19,0.56,2744
0.19,0.57,6274
0.19,0.58,5327
0.19,0.59,2418
0.19,0.6,2247
0.19,0.61,4818
0.19,0.62,2798
0.19,0.63,3264
0.19,0.64,1211
0.19,0.65,2946
0.19,0.66,3975
0.19,0.67,5808
0.19,0.68,3082
0.19,0.69,2275
0.19,0.7,2200
0.19,0.71,5152
0.19,0.72,2571
0.19,0.73,3061
0.19,0.74,5726
0.19,0.75,2021
0.19,0.76,3810
0.19,0.77,6687
0.19,0.78,4225
0.19,0.79,4966
0.19,0.8,3771
0.19,0.81,7460
0.19,0.82,3458
0.19,0.83,1231
0.19,0.86,4348
0.19,0.87,7706
0.19,0.88,2935
0.19,0.89,5721
0.19,0.9,7269
0.19,0.91,4838
0.19,0.92,5783
0.19,0.93,8955
0.19,0.95,4644
0.19,0.96,8447
0.2,0.01,1768
0.2,0.02,1768
0.2,0.03,1768
0.2,0.04,1185
0.2,0.05,1185
0.2,0.06,1185
0.2,0.07,1185
0.2,0.08,2456
0.2,0.09,2641
0.2,0.1,2707
0.2,0.11,3437
0.2,0.12,1512
0.2,0.13,1512
0.2,0.14,1633
0.2,0.15,1635
0.2,0.16,1635
0.2,0.17,1845
0.2,0.18,1675
0.2,0.19,598
0.2,0.2,2083
0.2,0.21,1370
0.2,0.22,2040
0.2,0.23,2155
0.2,0.24,1947
0.2,0.25,2432
0.2,0.26,2974
0.2,0.27,3212
0.2,0.28,725
0.2,0.29,926
0.2,0.3,2506
0.2,0.31,1684
0.2,0.32,1705
0.2,0.33,1193
0.2,0.34,938
0.2,0.35,1143
0.2,0.36,1180
0.2,0.37,1022
0.2,0.38,1315
0.2,0.39,1753
0.2,0.4,5231
0.2,0.41,1332
0.2,0.42,5547
0.2,0.43,2343
0.2,0.44,4048
0.2,0.45,2842
0.2,0.46,2316
0.2,0.47,2686
0.2,0.48,1204
0.2,0.49,4464
0.2,0.5,1805
0.2,0.51,3218
0.2,0.52,6475
0.2,0.53,3480
0.2,0.54,2731
0.2,0.55,1164
0.2,0.56,3104
0.2,0.57,4878
0.2,0.58,1947
0.2,0.59,4208
0.2,0.6,5992
0.2,0.61,2667
0.2,0.62,5942
0.2,0.63,4069
0.2,0.64,6517
0.2,0.65,6507
0.2,0.66,4448
0.2,0.67,4470
0.2,0.68,7864
0.2,0.69,6196
0.2,0.7,4576
0.2,0.71,6095
0.2,0.72,3266
0.2,0.73,4887
0.2,0.74,3307
0.2,0.75,4438
0.2,0.78,4788
0.2,0.79,5046
0.2,0.8,6337
0.2,0.81,8735
0.2,0.82,3934
0.2,0.83,9053
0.2,0.84,3856
0.2,0.85,4626
0.2,0.86,8150
0.2,0.88,7235
0.2,0.89,5751
0.2,0.92,4168
0.2,0.96,8231
0.21,0.01,1927
0.21,0.02,1927
0.21,0.03,1410
0.21,0.04,1410
0.21,0.05,1410
0.21,0.06,1410
0.21,0.07,991
0.21,0.08,991
0.21,0.09,991
0.21,0.1,660
0.21,0.11,702
0.21,0.12,492
0.21,0.13,1043
0.21,0.14,746
0.21,0.15,746
0.21,0.16,3604
0.21,0.17,2367
0.21,0.18,3081
0.21,0.19,3642
0.21,0.2,1527
0.21,0.21,1943
0.21,0.22,1015
0.21,0.23,1015
0.21,0.24,1100
0.21,0.25,1047
0.21,0.26,1143
0.21,0.27,1379
0.21,0.28,1749
0.21,0.29,1822
0.21,0.3,1733
0.21,0.31,3208
0.21,0.32,4207
0.21,0.33,1772
0.21,0.34,1012
0.21,0.35,2304
0.21,0.36,1923
0.21,0.37,2869
0.21,0.38,2043
0.21,0.39,2004
0.21,0.4,4536
0.21,0.41,1678
0.21,0.42,3670
0.21,0.43,2459
0.21,0.44,2525
0.21,0.45,3316
0.21,0.46,2554
0.21,0.47,3296
0.21,0.48,3290
0.21,0.49,826
0.21,0.5,3267
0.21,0.51,1796
0.21,0.52,3681
0.21,0.53,2939
0.21,0.54,8544
0.21,0.55,4212
0.21,0.56,1729
0.21,0.57,1469
0.21,0.58,5049
0.21,0.59,3256
0.21,0.6,4027
0.21,0.61,1639
0.21,0.62,9886
0.21,0.63,5589
0.21,0.64,7169
0.21,0.65,5847
0.21,0.66,4036
0.21,0.67,4839
0.21,0.68,2913
0.21,0.69,3644
0.21,0.7,5703
0.21,0.71,6505
0.21,0.72,6288
0.21,0.73,6103
0.21,0.74,5599
0.21,0.75,3803
0.21,0.76,4633
0.21,0.78,6601
0.21,0.79,8708
0.21,0.8,6039
0.21,0.81,7133
0.21,0.83,6933
0.21,0.84,6311
0.21,0.87,8924
0.21,0.88,9479
0.21,0.96,6159
0.22,0.01,950
0.22,0.02,950
0.22,0.03,950
0.22,0.04,950
0.22,0.05,1671
0.22,0.06,1883
0.22,0.07,1386
0.22,0.08,1386
0.22,0.09,1386
0.22,0.1,2559
0.22,0.11,3068
0.22,0.12,965
0.22,0.13,965
0.22,0.14,965
0.22,0.15,1167
0.22,0.16,1292
0.22,0.17,1176
0.22,0.18,2548
0.22,0.19,3736
0.22,0.2,3101
0.22,0.21,1471
0.22,0.22,4015
0.22,0.23,2284
0.22,0.24,1944
0.22,0.25,1784
0.22,0.26,6730
0.22,0.27,3898
0.22,0.28,3605
0.22,0.29,2540
0.22,0.3,4890
0.22,0.31,1581
0.22,0.32,1610
0.22,0.33,2072
0.22,0.34,2124
0.22,0.35,4753
0.22,0.36,4401
0.22,0.37,2878
0.22,0.38,1084
0.22,0.39,3766
0.22,0.4,3593
0.22,0.41,2288
0.22,0.42,2566
0.22,0.43,6556
0.22,0.44,7651
0.22,0.45,3702
0.22,0.46,5410
0.22,0.47,2585
0.22,0.48,2034
0.22,0.49,4939
0.22,0.5,3661
0.22,0.51,2079
0.22,0.52,7630
0.22,0.53,2175
0.22,0.54,3707
0.22,0.55,3453
0.22,0.56,2457
0.22,0.57,3886
0.22,0.58,5273
0.22,0.59,2087
0.22,0.6,2936
0.22,0.61,4429
0.22,0.62,3019
0.22,0.63,5556
0.22,0.64,5342
0.22,0.65,8882
0.22,0.66,8642
0.22,0.67,4004
0.22,0.68,5895
0.22,0.69,3202
0.22,0.7,2702
0.22,0.71,7348
0.22,0.72,5145
0.22,0.73,7202
0.22,0.75,8844
0.22,0.76,7078
0.22,0.78,5415
0.22,0.8,3383
0.22,0.81,4531
0.22,0.82,8838
0.22,0.84,4252
0.22,0.85,9336
0.22,0.87,9882
0.22,0.89,9286
0.22,0.9,9995
0.22,0.92,9805
0.22,0.94,5834
0.23,0.01,979
0.23,0.02,979
0.23,0.03,979
0.23,0.04,979
0.23,0.05,979
0.23,0.06,979
0.23,0.07,979
0.23,0.08,979
0.23,0.09,3084
0.23,0.1,3084
0.23,0.11,1822
0.23,0.12,1450
0.23,0.13,1450
0.23,0.14,1450
0.23,0.15,2038
0.23,0.16,3231
0.23,0.17,1223
0.23,0.18,1212
0.23,0.19,1575
0.23,0.2,2034
0.23,0.21,3416
0.23,0.22,2691
0.23,0.23,1625
0.23,0.24,1321
0.23,0.25,1352
0.23,0.26,1484
0.23,0.27,2464
0.23,0.28,3720
0.23,0.29,3737
0.23,0.3,4095
0.23,0.31,6048
0.23,0.32,1346
0.23,0.33,4135
0.23,0.34,5148
0.23,0.35,4137
0.23,0.36,3494
0.23,0.37,3210
0.23,0.38,1619
0.23,0.39,5984
0.23,0.4,2207
0.23,0.41,3930
0.23,0.42,3068
0.23,0.43,3237
0.23,0.44,4241
0.23,0.45,7280
0.23,0.46,7362
0.23,0.47,9007
0.23,0.48,5744
0.23,0.49,1471
0.23,0.5,5008
0.23,0.51,6217
0.23,0.52,2261
0.23,0.53,4438
0.23,0.54,1445
0.23,0.55,6243
0.23,0.56,4699
0.23,0.57,8415
0.23,0.58,5468
0.23,0.59,3408
0.23,0.6,1542
0.23,0.61,8060
0.23,0.62,4773
0.23,0.63,9174
0.23,0.64,5123
0.23,0.65,9892
0.23,0.67,8719
0.23,0.68,9728
0.23,0.69,4750
0.23,0.7,8592
0.23,0.73,5884
0.23,0.74,3538
0.23,0.75,6731
0.23,0.77,6249
0.23,0.8,7656
0.23,0.86,8363
0.23,0.87,4892
0.23,0.96,8639
0.24,0.01,3070
0.24,0.02,2978
0.24,0.03,2978
0.24,0.04,3990
0.24,0.05,8335
0.24,0.06,3920
0.24,0.07,6530
0.24,0.08,2754
0.24,0.09,4416
0.24,0.1,2881
0.24,0.11,1742
0.24,0.12,4579
0.24,0.13,4649
0.24,0.14,2670
0.24,0.15,2665
0.24,0.16,2290
0.24,0.17,2098
0.24,0.18,2593
0.24,0.19,2236
0.24,0.2,4232
0.24,0.21,2390
0.24,0.22,2322
0.24,0.23,2388
0.24,0.24,1879
0.24,0.25,2284
0.24,0.26,4240
0.24,0.27,2521
0.24,0.28,5694
0.24,0.29,3300
0.24,0.3,3231
0.24,0.31,1647
0.24,0.32,5407
0.24,0.33,925
0.24,0.34,1232
0.24,0.35,1432
0.24,0.36,1651
0.24,0.37,4832
0.24,0.38,3877
0.24,0.39,4832
0.24,0.4,2958
0.24,0.41,5146
0.24,0.42,4207
0.24,0.43,2041
0.24,0.44,6221
0.24,0.45,6160
0.24,0.46,3839
0.24,0.47,6976
0.24,0.49,3566
0.24,0.5,5609
0.24,0.51,7831
0.24,0.52,5630
0.24,0.53,5338
0.24,0.54,2923
0.24,0.55,4707
0.24,0.56,9261
0.24,0.57,5280
0.24,0.58,3812
0.24,0.59,6061
0.24,0.6,3868
0.24,0.61,9659
0.24,0.62,5153
0.24,0.63,3157
0.24,0.65,5393
0.24,0.67,5844
0.24,0.68,3974
0.24,0.69,8399
0.24,0.7,3382
0.24,0.72,7702
0.24,0.73,6530
0.24,0.74,8189
0.24,0.81,8870
0.24,0.88,8311
0.25,0.01,2707
0.25,0.02,2429
0.25,0.03,2360
0.25,0.04,3331
0.25,0.05,3331
0.25,0.06,6216
0.25,0.07,5121
0.25,0.08,2176
0.25,0.09,2376
0.25,0.1,3522
0.25,0.11,3919
0.25,0.12,2097
0.25,0.13,3159
0.25,0.14,2361
0.25,0.15,1056
0.25,0.16,2197
0.25,0.17,7700
0.25,0.18,2676
0.25,0.19,5867
0.25,0.2,6249
0.25,0.21,2926
0.25,0.22,3965
0.25,0.23,4951
0.25,0.24,2665
0.25,0.25,7529
0.25,0.26,4331
0.25,0.27,9144
0.25,0.28,4201
0.25,0.29,3294
0.25,0.3,5710
0.25,0.31,3619
0.25,0.32,5828
0.25,0.33,7530
0.25,0.34,8613
0.25,0.35,4620
0.25,0.36,4814
0.25,0.37,3331
0.25,0.38,2000
0.25,0.39,1411
0.25,0.4,4857
0.25,0.41,4006
0.25,0.42,3818
0.25,0.43,9750
0.25,0.44,7932
0.25,0.45,2943
0.25,0.46,4958
0.25,0.47,5039
0.25,0.48,3107
0.25,0.49,6477
0.25,0.5,4359
0.25,0.52,6120
0.25,0.53,6961
0.25,0.54,4279
0.25,0.56,8135
0.25,0.58,3978
0.25,0.59,6911
0.25,0.62,6791
0.25,0.63,9949
0.25,0.71,8038
0.25,0.72,8231
0.25,0.73,7887
0.25,0.74,4257
0.25,0.81,8805
0.25,0.89,8064
0.26,0.01,2114
0.26,0.02,4104
0.26,0.03,4104
0.26,0.04,5883
0.26,0.05,2935
0.26,0.06,4524
0.26,0.07,4775
0.26,0.08,2446
0.26,0.09,4752
0.26,0.1,4777
0.26,0.11,4852
0.26,0.13,5920
0.26,0.14,6781
0.26,0.15,2338
0.26,0.16,3237
0.26,0.17,2794
0.26,0.18,5516
0.26,0.19,8685
0.26,0.2,2554
0.26,0.21,3753
0.26,0.22,4057
0.26,0.23,4218
0.26,0.24,4447
0.26,0.25,5759
0.26,0.27,4649
0.26,0.28,4347
0.26,0.29,3740
0.26,0.3,4579
0.26,0.31,5876
0.26,0.32,6014
0.26,0.33,4223
0.26,0.34,9374
0.26,0.35,8933
0.26,0.36,2636
0.26,0.37,2198
0.26,0.38,4997
0.26,0.39,5273
0.26,0.4,1470
0.26,0.41,1004
0.26,0.42,6745
0.26,0.43,4823
0.26,0.44,5001
0.26,0.45,3407
0.26,0.47,7231
0.26,0.49,6688
0.26,0.52,5738
0.26,0.54,4262
0.26,0.57,7315
0.26,0.59,8681
0.26,0.6,5503
0.26,0.62,5068
0.26,0.63,9577
0.26,0.64,6635
0.26,0.65,5270
0.26,0.67,5987
0.26,0.68,3220
0.26,0.88,9250
0.27,0.01,3864
0.27,0.02,2048
0.27,0.03,3193
0.27,0.04,2998
0.27,0.06,3137
0.27,0.07,3231
0.27,0.08,4164
0.27,0.09,3746
0.27,0.1,5108
0.27,0.12,1198
0.27,0.13,1198
0.27,0.14,1197
0.27,0.15,1312
0.27,0.16,2232
0.27,0.17,6976
0.27,0.18,3031
0.27,0.19,5167
0.27,0.2,2492
0.27,0.21,3944
0.27,0.22,3104
0.27,0.23,7403
0.27,0.24,6362
0.27,0.25,6990
0.27,0.26,6509
0.27,0.27,4543
0.27,0.28,7234
0.27,0.29,4955
0.27,0.3,3178
0.27,0.31,1157
0.27,0.32,1642
0.27,0.33,1117
0.27,0.34,5594
0.27,0.35,3450
0.27,0.36,4944
0.27,0.37,4864
0.27,0.38,5959
0.27,0.39,6352
0.27,0.4,5930
0.27,0.41,5172
0.27,0.42,3797
0.27,0.43,9629
0.27,0.44,6728
0.27,0.45,6741
0.27,0.47,9726
0.27,0.48,4924
0.27,0.49,6300
0.27,0.5,6960
0.27,0.53,7922
0.27,0.56,9077
0.27,0.57,4510
0.27,0.63,9646
0.27,0.67,9988
0.28,0.01,2972
0.28,0.03,3477
0.28,0.04,3682
0.28,0.05,5139
0.28,0.06,4732
0.28,0.07,6052
0.28,0.08,8200
0.28,0.09,2088
0.28,0.1,2088
0.28,0.11,2246
0.28,0.12,3555
0.28,0.13,2862
0.28,0.14,7740
0.28,0.15,5912
0.28,0.16,6510
0.28,0.17,4535
0.28,0.18,5192
0.28,0.19,8579
0.28,0.2,6933
0.28,0.21,4144
0.28,0.22,5684
0.28,0.23,9360
0.28,0.24,4582
0.28,0.25,5549
0.28,0.26,8402
0.28,0.27,6492
0.28,0.28,7367
0.28,0.3,8826
0.28,0.32,1530
0.28,0.34,5928
0.28,0.35,7155
0.28,0.36,6995
0.28,0.37,5402
0.28,0.4,6496
0.28,0.41,8957
0.28,0.42,8751
0.28,0.43,6699
0.28,0.44,5359
0.28,0.45,8625
0.28,0.47,5628
0.28,0.48,8851
0.28,0.51,4066
0.28,0.52,9473
0.28,0.53,7230
0.28,0.54,8311
0.28,0.56,9425
0.28,0.58,9291
0.28,0.59,5186
0.28,0.6,8034
0.28,0.63,8260
0.29,0.02,8207
0.29,0.03,8771
0.29,0.04,8355
0.29,0.05,3097
0.29,0.06,5341
0.29,0.08,5685
0.29,0.09,2704
0.29,0.1,2704
0.29,0.11,8028
0.29,0.12,4844
0.29,0.13,2290
0.29,0.14,5466
0.29,0.15,5872
0.29,0.16,5764
0.29,0.18,8339
0.29,0.19,7338
0.29,0.21,9045
0.29,0.22,9169
0.29,0.23,5237
0.29,0.24,6336
0.29,0.25,5907
0.29,0.26,8154
0.29,0.27,8828
0.29,0.28,9513
0.29,0.29,9189
0.29,0.3,7023
0.29,0.31,6314
0.29,0.32,6381
0.29,0.34,5968
0.29,0.35,5614
0.29,0.36,6307
0.29,0.38,9818
0.29,0.39,5951
0.29,0.4,7930
0.29,0.42,8429
0.29,0.49,5603
0.29,0.66,7832
0.3,0.01,8399
0.3,0.02,5690
0.3,0.03,3964
0.3,0.04,6369
0.3,0.07,6605
0.3,0.08,6146
0.3,0.09,3565
0.3,0.1,4781
0.3,0.11,8344
0.3,0.12,3872
0.3,0.14,8586
0.3,0.15,9578
0.3,0.16,6259
0.3,0.17,6169
0.3,0.19,8103
0.3,0.2,1742
0.3,0.21,3205
0.3,0.22,8625
0.3,0.23,7625
0.3,0.24,6788
0.3,0.25,3837
0.3,0.27,5255
0.3,0.28,7980
0.3,0.3,6595
0.3,0.31,9776
0.3,0.35,7239
0.3,0.36,9440
0.3,0.37,9413
0.3,0.38,8291
0.3,0.4,8555
0.3,0.41,6969
0.3,0.43,7614
0.3,0.44,3302
0.3,0.45,7767
0.3,0.47,4032
0.3,0.52,8839
0.3,0.62,8136
0.31,0.01,1186
0.31,0.02,1186
0.31,0.05,4077
0.31,0.07,4661
0.31,0.12,9698
0.31,0.14,7607
0.31,0.16,9326
0.31,0.17,9592
0.31,0.18,7499
0.31,0.19,7912
0.31,0.21,6379
0.31,0.23,9445
0.31,0.24,5335
0.31,0.25,5992
0.31,0.27,9852
0.31,0.33,9729
0.31,0.37,4261
0.31,0.38,4066
0.31,0.44,9931
0.31,0.46,5462
0.31,0.5,4371
0.31,0.6,8953
0.32,0.01,9414
0.32,0.02,7793
0.32,0.04,6846
0.32,0.05,4472
0.32,0.06,8102
0.32,0.08,9646
0.32,0.13,5082
0.32,0.14,8656
0.32,0.16,6675
0.32,0.21,4043
0.32,0.25,1845
0.32,0.29,9730
0.32,0.31,4743
0.32,0.33,8742
0.32,0.34,8605
0.32,0.37,7855
0.32,0.42,9778
0.32,0.43,9132
0.32,0.46,7830
0.32,0.48,6056
0.32,0.51,8581
0.33,0.01,9444
0.33,0.02,5081
0.33,0.03,6020
0.33,0.05,7329
0.33,0.07,6683
0.33,0.12,3574
0.33,0.14,5399
0.33,0.15,3603
0.33,0.16,6932
0.33,0.17,5414
0.33,0.23,8588
0.33,0.24,7840
0.34,0.02,5818
0.34,0.04,8128
0.34,0.06,4236
0.34,0.1,9704
0.34,0.12,6564
0.34,0.14,3313
0.34,0.17,8804
0.34,0.19,8731
0.34,0.22,4381
0.34,0.42,4662
0.35,0.01,7359
0.35,0.19,7835
0.36,0.04,7752
0.36,0.05,5819
0.36,0.06,7059
0.36,0.09,3966
0.36,0.1,8817
0.36,0.12,8344
0.36,0.14,7635
0.36,0.16,9649
0.36,0.39,8053
0.37,0.22,5128
0.38,0.57,7335
0.39,0.01,6534
0.39,0.02,8734
0.39,0.24,6434
0.41,0.03,7139
